quest_key,requirement_type,item_name,canonical_key,quantity,source_url,notes
"10,000 players!",item,Peppers,peppers,1,https://buddy.farm/i/peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/peppers/; Page data: https://buddy.farm/page-data/i/peppers/page-data.json; Cache: peppers__peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 52; Quest end date: 2021-06-22T04:59:59+00:00
12 days of christmas x,item,Milk,milk,80,https://buddy.farm/i/milk/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/milk/; Page data: https://buddy.farm/page-data/i/milk/page-data.json; Cache: milk__milk.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 624; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas x,item,Mushroom,mushroom,20,https://buddy.farm/i/mushroom/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom/; Page data: https://buddy.farm/page-data/i/mushroom/page-data.json; Cache: mushroom__mushroom.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 624; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas x,item,Orange,orange,10,https://buddy.farm/i/orange/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 624; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas x,item,Purple Flower,purple flower,90,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 624; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Apple,apple,10,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Aquamarine Ring,aquamarine ring,50,https://buddy.farm/i/aquamarine-ring/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/aquamarine-ring/; Page data: https://buddy.farm/page-data/i/aquamarine-ring/page-data.json; Cache: aquamarine-ring__aquamarine-ring.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Arrowhead,arrowhead,30,https://buddy.farm/i/arrowhead/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/arrowhead/; Page data: https://buddy.farm/page-data/i/arrowhead/page-data.json; Cache: arrowhead__arrowhead.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Axe,axe,40,https://buddy.farm/i/axe/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/axe/; Page data: https://buddy.farm/page-data/i/axe/page-data.json; Cache: axe__axe.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Bird Egg,bird egg,60,https://buddy.farm/i/bird-egg/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/bird-egg/; Page data: https://buddy.farm/page-data/i/bird-egg/page-data.json; Cache: bird-egg__bird-egg.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Coin Purse,coin purse,70,https://buddy.farm/i/coin-purse/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/coin-purse/; Page data: https://buddy.farm/page-data/i/coin-purse/page-data.json; Cache: coin-purse__coin-purse.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Flier,flier,100,https://buddy.farm/i/flier/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flier/; Page data: https://buddy.farm/page-data/i/flier/page-data.json; Cache: flier__flier.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Lemon,lemon,10,https://buddy.farm/i/lemon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemon/; Page data: https://buddy.farm/page-data/i/lemon/page-data.json; Cache: lemon__lemon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Milk,milk,80,https://buddy.farm/i/milk/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/milk/; Page data: https://buddy.farm/page-data/i/milk/page-data.json; Cache: milk__milk.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Mushroom,mushroom,20,https://buddy.farm/i/mushroom/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom/; Page data: https://buddy.farm/page-data/i/mushroom/page-data.json; Cache: mushroom__mushroom.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Orange,orange,10,https://buddy.farm/i/orange/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Purple Flower,purple flower,90,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xi,item,Yellow Perch,yellow perch,110,https://buddy.farm/i/yellow-perch/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-perch/; Page data: https://buddy.farm/page-data/i/yellow-perch/page-data.json; Cache: yellow-perch__yellow-perch.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 623; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Apple,apple,10,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Aquamarine Ring,aquamarine ring,50,https://buddy.farm/i/aquamarine-ring/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/aquamarine-ring/; Page data: https://buddy.farm/page-data/i/aquamarine-ring/page-data.json; Cache: aquamarine-ring__aquamarine-ring.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Arrowhead,arrowhead,30,https://buddy.farm/i/arrowhead/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/arrowhead/; Page data: https://buddy.farm/page-data/i/arrowhead/page-data.json; Cache: arrowhead__arrowhead.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Axe,axe,40,https://buddy.farm/i/axe/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/axe/; Page data: https://buddy.farm/page-data/i/axe/page-data.json; Cache: axe__axe.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Bird Egg,bird egg,60,https://buddy.farm/i/bird-egg/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/bird-egg/; Page data: https://buddy.farm/page-data/i/bird-egg/page-data.json; Cache: bird-egg__bird-egg.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Coin Purse,coin purse,70,https://buddy.farm/i/coin-purse/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/coin-purse/; Page data: https://buddy.farm/page-data/i/coin-purse/page-data.json; Cache: coin-purse__coin-purse.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Drum,drum,120,https://buddy.farm/i/drum/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/drum/; Page data: https://buddy.farm/page-data/i/drum/page-data.json; Cache: drum__drum.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Flier,flier,100,https://buddy.farm/i/flier/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/flier/; Page data: https://buddy.farm/page-data/i/flier/page-data.json; Cache: flier__flier.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Lemon,lemon,10,https://buddy.farm/i/lemon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemon/; Page data: https://buddy.farm/page-data/i/lemon/page-data.json; Cache: lemon__lemon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Milk,milk,80,https://buddy.farm/i/milk/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/milk/; Page data: https://buddy.farm/page-data/i/milk/page-data.json; Cache: milk__milk.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Mushroom,mushroom,20,https://buddy.farm/i/mushroom/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom/; Page data: https://buddy.farm/page-data/i/mushroom/page-data.json; Cache: mushroom__mushroom.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Orange,orange,10,https://buddy.farm/i/orange/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange/; Page data: https://buddy.farm/page-data/i/orange/page-data.json; Cache: orange__orange.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Purple Flower,purple flower,90,https://buddy.farm/i/purple-flower/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-flower/; Page data: https://buddy.farm/page-data/i/purple-flower/page-data.json; Cache: purple-flower__purple-flower.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of christmas xii,item,Yellow Perch,yellow perch,110,https://buddy.farm/i/yellow-perch/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/yellow-perch/; Page data: https://buddy.farm/page-data/i/yellow-perch/page-data.json; Cache: yellow-perch__yellow-perch.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 622; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats i,item,Apple,apple,200,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7550586; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Apple,apple,200,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats ii,item,Orange Juice,orange juice,50,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552710; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Apple,apple,200,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Lemonade,lemonade,50,https://buddy.farm/i/lemonade/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemonade/; Page data: https://buddy.farm/page-data/i/lemonade/page-data.json; Cache: lemonade__lemonade.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iii,item,Orange Juice,orange juice,50,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552711; Quest end date: 2026-01-04T05:59:59+00:00
12 days of sweet treats iv,item,Apple,apple,200,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7552814; Quest end date: 2026-01-04T05:59:59+00:00
